,_id,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,TOTAL FEED (%) PV,CLINKER WF(%) PV,LIMESTONE WF(%) PV,SLAG WF(%) PV,GYPSUM WF(%) PV,POZZOLANE WF(%) PV,FLY ASH1 (%) PV,FLY ASH2 (%) PV,CLINKER WF(%) SP,LIMESTONE WF(%) SP,SLAG WF(%) SP,GYPSUM WF(%) SP,POZZOLANE WF(%) SP,FLY ASH1   (%) SP,FLY ASH2  (%) SP,TOTAL FEED (ton/h) PV,CLINKER WF (ton/h) PV,LIMESTONE WF (ton/h) PV,SLAG WF (ton/h) PV,GYPSUM W (ton/h) PV,POZZOLANE WF (ton/h) PV,FLY ASH1 (ton/h) PV,FLY ASH2 (ton/h) PV,TOTAL FEED (ton/h) SP,SLAG WF (ton/h) SP,LIMESTONE WF (ton/h) SP,CLINKER WF (ton/h) SP,BOTOM ASH WF (ton/h) SP,GYPSUM WF (ton/h) SP,FLY ASH 1 (ton/h) SP,FLY ASH 2 (ton/h) SP,INJECTION OF MILL WATER (m³/h) SP,MILL MOTOR POWER (KW) PV,MILL MOTOR CURR (A) PV,RECIRCULATION DAMPER (%) PV,RECIRCULATION DAMPER (%) SP,FRESH AIR DAMPER (%) PV,FRESH AIR DAMPER (%) SP,MAIN FAN POWER (KW) PV,MAIN FAN MOTOR CURR (A) PV,MAIN BF OUT PRESS (mbar) PV,CEMENT MILL BF DP (mbar) PV,GRINDING PRESSURE (bar) SP,GRINDING PRESSURE (bar) PV,BUCKET ELV MTR POWER (KW) PV,BUCKET ELV MOTOR CURR (A) PV,MILL IN PRES (mbar) PV,MILL IN PRES (mbar) SP,MILL IN TEMP (C) PV,MILL EXIT TEMP (C) PV,CEMENT MILL DP (mbar) PV,MILL OUT PRES (mbar) PV,SEPARATOR SPEED (%) SP,SEPARATOR POWER (KW) PV,SEPARATOR SPEED (RPM) PV,ICON BED TEMP(C) SP,ICON BED TEMP(C) PV,ICON CEILING TEMP (C) PV,ICON EXIT TEMP(C) PV,CEMENT MILL TABLE WATER SPRAY(m³/h) PV,ROLLER 1 BED DEPTH (mm),ROLLER 2 BED DEPTH (mm),ROLLER 3 BED DEPTH (mm),MILL VIBRATION (mm/s),GEARBOX ACCEREROMETER 1 VIBRATION (mm/s),GEARBOX ACCEREROMETER 2 VIBRATION (mm/s),HOPPER LEVEL INDICATOR (mg/m³),THRUST PAD 1 OIL PRESS (bar),THRUST PAD 2 OIL PRESS (bar),THRUST PAD 3 OIL PRESS (bar),THRUST PAD 4 OIL PRESS (bar),THRUST PAD 5 OIL PRESS (bar),THRUST PAD 6 OIL PRESS (bar),THRUST PAD 7 OIL PRESS (bar),THRUST PAD 8 OIL PRESS (bar),THRUST PAD 9 OIL PRESS (bar),THRUST PAD 10 OIL PRESS (bar),THRUST PAD 11 OIL PRESS (bar),THRUST PAD 12 OIL PRESS (bar),GRINDING AID ADDITION PV,GRINDING AID ADDITION SP,BLAINE,SO3,FINENESS,Moisture SLAG,Moisture POZZOLANE,Moisture CLINKER,Moisture LIMESTONE,Moisture GYPSUM,Moisture FLYASH 1,Moisture FLY ASH 2,Time Sample Taken CPII,cement type CPII,cement type CPIV,DATE/TIME
711,5c39b906dd80273430fa6844,2019,1,12,6,52,55,99.45,73.39,21.21,0.17,0.85,4.14,0.03,0.18,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.72,36.55,10.54,0.11,0.42,2.05,0.02,0.09,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,958.74,101.4,50.0,50.0,0.0,100.0,414.26,659.35,47.39,9.94,120.0,117.0,4.74,8.0,4.44,4.46,123.05,94.24,32.61,28.17,45.0,56.26,784.32,840.0,839.91,872.07,590.78,2.57,2.12,0.0,3.0,0.93,2.0,3.0,0.64,56.0,82.0,48.0,68.0,49.0,40.0,41.0,13.0,12.0,15.0,1.0,8.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:52:55
712,5c39b928dd80273430fa6845,2019,1,12,6,53,30,99.13,73.5,21.23,0.34,0.83,3.94,0.02,0.12,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.69,36.55,10.55,0.25,0.41,1.95,0.01,0.05,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1051.74,114.78,50.0,50.0,0.0,100.0,428.81,677.08,47.37,9.94,120.0,116.0,4.7,7.99,4.44,4.54,122.65,94.18,32.5,28.04,45.0,56.11,784.16,840.0,839.91,872.18,583.64,2.57,1.27,0.82,1.14,1.3,2.0,2.0,14.44,59.0,79.0,53.0,33.0,20.0,29.0,30.0,15.0,23.0,37.0,23.0,13.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:53:30
713,5c39b94add80273430fa6846,2019,1,12,6,54,4,99.25,73.77,21.1,0.16,0.84,3.89,0.05,0.18,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.46,36.59,10.45,0.2,0.42,1.94,0.0,0.1,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1073.75,116.61,50.0,50.0,0.0,100.0,418.36,654.97,47.49,10.04,120.0,116.0,4.72,7.97,4.47,4.43,122.6,94.19,32.39,28.03,45.0,56.62,784.27,840.0,839.97,872.64,589.58,2.57,2.38,1.0,2.18,1.14,3.0,3.0,0.09,41.0,73.0,51.0,35.0,22.0,6.0,9.0,8.0,25.0,19.0,6.0,16.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:54:04
714,5c39b96bdd80273430fa6847,2019,1,12,6,54,38,99.18,73.61,21.04,0.29,0.86,3.98,0.02,0.11,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.63,36.47,10.42,0.1,0.42,2.0,0.01,0.06,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1051.26,115.29,50.0,50.0,0.0,100.0,417.27,681.43,47.11,10.06,120.0,116.0,4.73,8.01,4.47,4.5,122.55,94.22,32.43,28.01,45.0,56.74,784.16,840.0,839.97,872.98,582.27,2.57,1.27,0.0,3.0,1.08,2.0,2.0,0.04,38.0,55.0,32.0,37.0,27.0,25.0,23.0,7.0,20.0,28.0,8.0,24.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:54:38
715,5c39b98cdd80273430fa6848,2019,1,12,6,55,11,99.31,73.55,21.19,0.17,0.84,4.1,0.0,0.17,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.63,36.55,10.5,0.07,0.41,2.03,0.0,0.09,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1014.93,109.61,50.0,50.0,0.0,100.0,434.04,707.97,47.22,9.93,120.0,115.0,4.74,8.03,4.47,4.46,122.73,94.26,32.18,28.13,45.0,56.42,783.79,840.0,839.91,873.89,586.32,2.57,2.0,1.0,2.89,1.15,2.0,2.0,0.06,61.0,94.0,47.0,41.0,10.0,6.0,24.0,4.0,11.0,14.0,7.0,8.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:55:11
716,5c39b9aadd80273430fa6849,2019,1,12,6,55,44,99.7,73.51,21.33,0.28,0.87,3.9,0.03,0.11,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.62,36.5,10.59,0.07,0.43,1.93,0.01,0.07,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1040.19,112.5,50.0,50.0,0.0,100.0,420.81,678.41,47.32,9.91,120.0,115.0,4.68,7.93,4.42,4.44,122.4,94.27,31.79,28.21,45.0,55.97,783.9,840.0,839.91,874.29,580.62,2.57,1.48,0.64,4.0,1.09,2.0,2.0,0.59,43.0,68.0,50.0,78.0,56.0,57.0,46.0,22.0,33.0,42.0,10.0,20.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:55:44
717,5c39b9c9dd80273430fa684a,2019,1,12,6,56,14,99.15,73.71,21.26,0.21,0.88,3.92,0.0,0.08,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.64,36.5,10.5,0.13,0.44,1.93,0.01,0.08,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1123.84,123.14,50.0,50.0,0.0,100.0,425.78,664.44,47.38,9.94,120.0,122.0,4.7,7.98,4.52,4.39,122.35,94.24,31.92,28.36,45.0,56.22,783.9,840.0,839.91,874.24,587.81,2.57,1.76,0.37,2.96,1.01,2.0,3.0,5.29,40.0,66.5,48.0,62.0,23.0,20.0,26.0,6.0,31.0,36.0,3.0,29.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:56:14
718,5c39b9e8dd80273430fa684b,2019,1,12,6,56,45,99.19,73.71,21.22,0.23,0.89,3.8,0.0,0.17,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.56,36.53,10.53,0.12,0.44,1.89,0.01,0.06,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1064.25,118.54,50.0,50.0,0.0,100.0,416.45,667.25,47.64,9.96,120.0,122.0,4.74,8.02,4.64,4.64,122.3,94.17,31.94,28.36,45.0,56.37,783.9,840.0,839.91,874.24,587.24,2.57,2.0,0.0,3.0,1.05,2.0,3.0,10.89,47.5,78.0,47.0,53.0,23.0,21.0,20.0,5.0,28.5,10.0,7.0,5.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:56:45
719,5c39ba09dd80273430fa684c,2019,1,12,6,57,16,98.85,73.83,21.29,0.17,0.89,3.7,0.01,0.16,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.51,36.44,10.53,0.12,0.44,1.84,0.0,0.06,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1093.32,113.21,50.0,50.0,0.0,100.0,418.58,674.8,47.57,10.05,120.0,121.0,4.67,7.91,4.47,4.44,122.07,94.21,32.09,28.17,45.0,56.83,784.27,840.0,839.91,874.86,586.1,2.57,1.21,0.0,2.14,1.15,2.0,3.0,12.96,56.0,78.0,51.0,74.0,35.0,34.0,27.0,13.0,28.0,25.0,8.0,19.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:57:16
720,5c39ba2bdd80273430fa684d,2019,1,12,6,57,49,99.15,73.86,21.18,0.12,0.88,3.73,0.03,0.12,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.5,36.47,10.49,0.14,0.43,1.83,0.01,0.04,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1073.7,119.7,50.0,50.0,0.0,100.0,426.9,672.75,47.47,9.95,120.0,120.0,4.73,7.99,4.54,4.55,121.95,94.23,32.34,28.16,45.0,56.61,783.95,840.0,839.91,874.98,582.61,2.57,1.93,0.37,3.54,1.13,2.0,2.0,0.81,71.0,82.0,49.0,85.0,40.0,38.0,38.0,16.0,47.0,22.0,7.0,11.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:57:49
721,5c39ba4ddd80273430fa684e,2019,1,12,6,58,23,98.88,73.88,21.09,0.23,0.86,3.75,0.01,0.11,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.42,36.57,10.38,0.07,0.43,1.83,0.0,0.07,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1027.97,112.26,50.0,50.0,0.0,100.0,411.65,664.56,47.39,10.06,120.0,120.0,4.74,8.01,4.4,4.39,122.07,94.32,32.32,27.86,45.0,56.15,784.0,840.0,839.91,875.43,583.76,2.57,1.26,0.0,2.58,1.13,2.0,3.0,0.09,45.0,57.0,36.0,43.0,50.0,47.0,38.0,20.0,22.0,17.0,2.0,10.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:58:23
722,5c39ba70dd80273430fa684f,2019,1,12,6,58,57,99.24,73.57,21.49,0.25,0.84,3.72,0.01,0.16,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.53,36.49,10.65,0.08,0.41,1.86,0.01,0.05,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1022.48,112.58,50.0,50.0,0.0,100.0,440.01,648.64,47.37,9.85,120.0,119.0,4.74,8.02,4.39,4.39,122.43,94.38,32.35,28.2,45.0,56.39,783.9,840.0,838.94,876.06,589.86,2.57,2.0,0.28,3.0,1.06,2.0,3.0,0.04,75.0,97.0,50.0,74.0,63.0,65.0,46.0,16.0,14.0,20.5,14.0,10.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:58:57
723,5c39ba92dd80273430fa6850,2019,1,12,6,59,32,98.68,73.85,21.24,0.3,0.84,3.45,0.01,0.09,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.35,36.54,10.52,0.08,0.42,1.69,0.02,0.1,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1034.24,115.12,50.0,50.0,0.0,100.0,413.92,657.99,47.47,9.91,120.0,119.0,4.71,7.97,4.36,4.36,122.52,94.3,32.23,28.03,45.0,56.92,783.63,840.0,838.94,875.04,581.64,2.57,1.36,0.0,3.0,1.11,2.0,3.0,15.21,36.0,61.0,49.0,45.0,39.0,53.0,53.0,31.0,20.0,21.0,1.0,13.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 06:59:32
724,5c39bab4dd80273430fa6851,2019,1,12,7,0,6,98.11,74.16,21.33,0.24,0.86,3.18,0.0,0.13,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.17,36.48,10.49,0.12,0.43,1.56,0.0,0.1,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1099.53,117.47,50.0,50.0,0.0,100.0,423.43,658.58,47.38,9.89,120.0,118.0,4.72,7.95,4.61,4.65,122.78,94.3,32.25,27.88,45.0,56.31,784.42,840.0,838.08,875.09,584.9,2.57,2.19,0.84,2.12,1.04,2.0,2.0,5.76,36.0,63.0,50.0,54.0,25.0,14.0,15.0,7.0,22.5,21.0,1.0,17.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:00:06
725,5c39bad8dd80273430fa6852,2019,1,12,7,0,40,98.25,74.23,21.29,0.32,0.9,3.05,0.02,0.2,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.2,36.63,10.51,0.17,0.44,1.49,0.0,0.08,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1049.35,116.88,50.0,50.0,0.0,100.0,414.93,645.59,47.21,10.02,120.0,118.0,4.72,7.95,4.38,4.41,123.15,94.28,32.16,27.99,45.0,56.21,783.74,840.0,838.94,875.78,583.19,2.57,1.1,0.13,2.51,1.18,2.0,3.0,0.09,33.5,51.0,32.0,58.0,41.0,50.0,49.5,28.0,28.0,15.0,1.0,17.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:00:40
726,5c39bafadd80273430fa6853,2019,1,12,7,1,16,98.19,74.33,21.47,0.52,0.93,2.67,0.02,0.12,73.7,22.3,0.0,1.0,3.0,0.0,0.0,49.15,36.53,10.59,0.21,0.46,1.29,0.01,0.09,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1071.4,116.61,50.0,50.0,0.0,100.0,439.09,683.76,47.54,9.84,120.0,117.0,4.91,8.29,4.55,4.57,123.3,94.17,32.29,28.08,45.0,56.65,783.74,840.0,838.94,876.63,583.41,2.57,1.9,0.0,2.95,0.97,2.0,2.0,4.84,70.0,92.0,51.0,53.0,20.0,82.0,67.0,23.0,8.0,14.0,9.0,17.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:01:16
727,5c39bb1cdd80273430fa6854,2019,1,12,7,1,50,96.62,75.47,21.62,0.52,0.91,1.12,0.05,0.21,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.07,36.47,10.41,0.17,0.44,0.49,0.03,0.1,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,962.1,108.0,50.0,50.0,0.0,100.0,417.23,648.61,47.53,10.0,120.0,117.0,4.93,8.3,4.43,4.37,123.2,94.13,32.26,28.11,45.0,56.65,784.42,840.0,838.94,878.17,583.87,2.57,2.0,0.0,2.45,0.96,2.0,2.0,20.25,37.5,62.0,46.0,77.0,49.0,50.0,43.0,27.0,21.0,33.0,5.0,20.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:01:50
728,5c39bb48dd80273430fa6855,2019,1,12,7,2,24,95.71,76.18,21.7,0.59,0.9,0.49,0.01,0.16,73.7,22.3,0.0,1.0,3.0,0.0,0.0,47.77,36.43,10.4,0.17,0.43,0.23,0.0,0.07,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,976.3,108.09,50.0,50.0,0.0,100.0,415.98,641.95,47.5,9.93,120.0,117.0,4.87,8.22,4.53,4.46,122.82,94.22,32.19,28.03,45.0,55.98,783.84,ERROR,ERROR,879.32,586.67,2.57,2.0,0.66,2.47,1.01,2.0,2.0,0.64,26.0,57.0,50.0,104.0,79.0,44.0,48.0,21.0,18.0,21.0,7.0,11.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:02:24
729,5c39bb6bdd80273430fa6856,2019,1,12,7,3,8,96.25,75.69,21.86,0.33,0.83,1.04,0.02,0.1,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.13,36.41,10.47,0.22,0.4,0.53,0.02,0.08,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1118.36,116.36,50.0,50.0,0.0,100.0,404.42,662.96,47.6,9.88,120.0,116.0,4.83,8.18,4.53,4.46,123.07,94.31,32.21,28.19,45.0,56.85,784.32,840.0,839.91,878.97,583.36,2.57,2.0,0.0,3.12,0.99,2.0,3.0,0.36,64.0,82.0,49.0,64.0,36.0,51.5,56.0,20.0,7.0,14.0,6.0,13.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:03:08
730,5c39bb8cdd80273430fa6857,2019,1,12,7,3,43,96.65,75.42,21.53,0.54,0.85,1.71,0.02,0.03,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.37,36.42,10.43,0.21,0.41,0.73,0.0,0.06,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,946.35,102.84,50.0,50.0,0.0,100.0,428.58,676.34,47.41,9.91,120.0,116.0,4.86,8.25,4.54,4.52,122.82,94.32,32.29,27.69,45.0,56.06,783.9,840.0,841.11,878.86,585.3,2.57,2.0,0.0,2.81,0.95,2.0,2.0,0.09,45.0,56.0,45.0,86.0,61.0,64.0,47.0,30.0,25.0,27.0,1.0,27.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:03:43
731,5c39bbaedd80273430fa6858,2019,1,12,7,4,16,96.52,76.03,21.86,0.45,0.87,0.72,0.02,0.14,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.22,36.56,10.59,0.23,0.42,0.35,0.02,0.07,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,985.01,108.78,50.0,50.0,0.0,100.0,424.2,679.86,47.28,9.88,120.0,115.0,4.89,8.24,4.53,4.59,122.3,94.32,32.28,28.24,45.0,56.34,784.42,840.0,842.02,878.52,582.27,2.57,1.42,0.0,2.82,1.07,2.0,3.0,1.0,67.0,82.0,45.0,55.0,34.0,17.0,25.0,19.0,21.0,25.0,2.0,13.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:04:16
732,5c39bbcfdd80273430fa6859,2019,1,12,7,4,50,96.18,76.06,21.86,0.53,0.87,0.5,0.02,0.08,73.7,22.3,0.0,1.0,3.0,0.0,0.0,47.9,36.41,10.48,0.23,0.42,0.23,0.0,0.09,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,948.12,106.75,50.0,50.0,0.0,100.0,418.88,670.24,47.58,9.9,120.0,115.0,4.87,8.21,4.59,4.62,122.38,94.34,32.42,28.17,45.0,56.85,784.21,840.0,842.02,878.29,582.73,2.57,2.0,0.03,2.57,1.02,2.0,2.0,4.62,60.0,68.0,41.0,57.5,56.0,56.0,43.0,19.0,11.0,34.0,13.0,23.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:04:50
733,5c39bbefdd80273430fa685a,2019,1,12,7,5,23,95.77,76.05,21.89,0.41,0.89,0.54,0.02,0.18,73.7,22.3,0.0,1.0,3.0,0.0,0.0,47.88,36.44,10.45,0.11,0.43,0.26,0.01,0.06,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1003.89,112.72,50.0,50.0,0.0,100.0,416.77,658.37,47.53,9.82,120.0,123.0,4.88,8.25,4.57,4.6,121.78,94.45,32.46,28.17,45.0,56.64,783.63,840.0,842.99,878.46,581.64,2.57,1.36,0.0,3.0,1.07,2.0,3.0,22.09,41.0,38.0,18.0,41.0,22.0,31.0,42.0,31.0,38.0,31.0,14.0,15.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:05:23
734,5c39bc0fdd80273430fa685b,2019,1,12,7,5,55,96.06,76.23,21.74,0.7,0.84,0.5,0.05,0.16,73.7,22.3,0.0,1.0,3.0,0.0,0.0,47.92,36.57,10.45,0.19,0.4,0.23,0.0,0.05,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1052.21,118.37,50.0,50.0,0.0,100.0,421.67,661.66,47.41,9.9,120.0,122.0,4.88,8.24,4.49,4.54,122.05,94.53,32.4,27.94,45.0,56.22,784.05,840.0,842.99,878.57,584.73,2.57,2.0,0.0,2.99,1.08,2.0,3.0,11.9,59.0,86.0,45.0,43.0,17.0,22.0,22.0,12.0,40.0,24.5,1.0,8.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:05:55
735,5c39bc2edd80273430fa685c,2019,1,12,7,6,27,96.36,75.49,22.21,0.57,0.85,0.63,0.0,0.16,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.2,36.44,10.63,0.28,0.41,0.3,0.0,0.07,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1038.43,111.54,50.0,50.0,0.0,100.0,417.33,664.97,47.32,9.86,120.0,121.0,4.89,8.27,4.44,4.47,121.68,94.59,32.34,28.01,45.0,56.23,784.21,840.0,842.93,878.63,582.56,2.57,2.0,0.0,2.18,0.92,2.0,2.0,1.69,37.0,45.0,33.0,50.0,31.0,40.0,42.0,22.0,23.0,14.0,1.0,11.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:06:27
736,5c39bc4ddd80273430fa685d,2019,1,12,7,6,58,96.36,75.85,21.93,0.64,0.9,0.57,0.0,0.17,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.28,36.55,10.57,0.23,0.44,0.35,0.0,0.12,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1092.43,117.92,50.0,50.0,0.0,100.0,420.06,651.83,47.39,9.87,120.0,121.0,4.89,8.22,4.5,4.47,121.82,94.71,32.24,27.96,45.0,56.12,784.32,840.0,842.02,878.74,584.67,2.57,2.18,0.0,1.44,1.0,2.0,3.0,0.36,53.0,74.0,46.0,60.0,32.0,36.0,38.0,23.0,20.0,16.0,7.0,21.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:06:58
737,5c39bc6fdd80273430fa685e,2019,1,12,7,7,29,96.37,75.72,21.97,0.42,0.91,0.77,0.05,0.12,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.26,36.55,10.57,0.23,0.44,0.39,0.01,0.09,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,1008.43,113.69,50.0,50.0,0.0,100.0,403.77,653.58,47.32,9.98,120.0,120.0,4.84,8.2,4.5,4.45,121.6,94.88,32.2,27.72,45.0,56.63,784.05,840.0,842.02,878.69,586.55,2.57,2.0,0.0,3.75,1.13,2.0,2.0,0.04,48.0,60.0,36.0,56.0,62.0,69.0,56.0,22.0,10.0,11.0,5.0,9.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:07:29
738,5c39bc91dd80273430fa685f,2019,1,12,7,8,3,96.51,75.96,21.78,0.61,0.94,0.59,0.01,0.2,73.7,22.3,0.0,1.0,3.0,0.0,0.0,48.18,36.58,10.52,0.2,0.45,0.28,0.03,0.09,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,961.9,104.05,50.0,50.0,0.0,100.0,422.8,671.84,47.22,9.88,120.0,120.0,4.84,8.18,4.56,4.54,121.85,94.96,32.22,28.02,45.0,56.83,784.16,840.0,842.02,878.63,580.62,2.57,1.28,0.0,0.18,1.03,2.0,2.0,0.16,57.0,83.0,48.0,59.0,28.0,29.0,29.0,11.0,23.0,19.0,2.0,14.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:08:03
739,5c39bcb3dd80273430fa6860,2019,1,12,7,8,37,96.02,76.21,21.78,0.54,0.96,0.51,0.01,0.08,73.7,22.3,0.0,1.0,3.0,0.0,0.0,47.97,36.48,10.55,0.24,0.46,0.25,0.0,0.08,50.0,0.0,1.5,36.85,11.15,0.5,0.0,0.0,100.0,985.41,107.31,50.0,50.0,0.0,100.0,401.67,633.4,47.28,9.67,120.0,119.0,4.88,8.24,4.5,4.41,122.2,95.13,32.13,27.98,45.0,56.19,784.16,840.0,842.02,878.63,591.12,2.57,2.0,0.0,2.88,1.14,2.0,2.0,1.21,53.0,62.5,43.0,67.0,47.0,36.0,35.0,13.0,26.0,32.0,2.0,17.0,0.0,0.0,3380.0,1.86,6.5,9.8,2.51,0.03,7.62,2.29,0.03,0.03,236.0,0.0,1.0,2019-01-12 07:08:37
